"","chr","start","end","strand","pvalue","qvalue","meth.diff","nearest_tss","nearest_gene"
"13237",17,44031429,44031429,"*",6.21976037071187e-06,1.61382848499984e-05,36.3298807895251,44009254,"ENSMUSG00000084474"
"13239",17,44031522,44031522,"*",7.21526690434496e-06,1.83921517217086e-05,25.3973955994612,44009254,"ENSMUSG00000084474"
"13240",17,44031523,44031523,"*",0.000570444148741374,0.000796600001472875,36.9333858888451,44009254,"ENSMUSG00000084474"
"13245",17,44031828,44031828,"*",6.5199473046596e-06,1.68186806460302e-05,26.1099104661933,44009254,"ENSMUSG00000084474"
"13246",17,44031829,44031829,"*",9.87420733779394e-05,0.000177293641941569,30.4014563571908,44009254,"ENSMUSG00000084474"
"13248",17,44031909,44031909,"*",1.72275226850106e-05,3.94264203109634e-05,27.0676691729323,44009254,"ENSMUSG00000084474"
"13249",17,44032141,44032141,"*",0.000246205860359443,0.000388205725329138,25.2001575009844,44009254,"ENSMUSG00000084474"
"13256",17,44224207,44224207,"*",1.06767386830971e-05,2.58215919588348e-05,25.2072983803948,44272732,"ENSMUSG00002075909"
"13257",17,44250383,44250383,"*",2.397132510941e-05,5.2330087123458e-05,40.360144057623,44272732,"ENSMUSG00002075909"
"13258",17,44250521,44250521,"*",1.30887510647959e-14,2.49965512149891e-13,41.6864434092174,44272732,"ENSMUSG00002075909"
"13260",17,44250760,44250760,"*",1.82683042483952e-14,3.39517258022442e-13,43.4479934479934,44272732,"ENSMUSG00002075909"
"13261",17,44251159,44251159,"*",5.13915920140977e-14,8.73080632551334e-13,33.8037457135321,44272732,"ENSMUSG00002075909"
"13290",17,44295451,44295451,"*",8.40194530343305e-09,4.73375977690551e-08,26.7565996353355,44272732,"ENSMUSG00002075909"
"13294",17,44420044,44420044,"*",7.21371671573103e-08,3.19386231112512e-07,47.6298701298701,44416753,"ENSMUSG00000120221"
"13295",17,44420658,44420658,"*",4.91341910296037e-12,5.50854300183365e-11,36.8562535370685,44416753,"ENSMUSG00000120221"
"13296",17,44420689,44420689,"*",7.10364699724965e-14,1.16916602398547e-12,44.3678641047062,44416753,"ENSMUSG00000120221"
"13297",17,44420770,44420770,"*",1.01334371144403e-06,3.3340824252965e-06,28.3118694118612,44416753,"ENSMUSG00000120221"
"13298",17,44420969,44420969,"*",0.000105156430524713,0.000186724086750733,37.8654970760234,44416753,"ENSMUSG00000120221"
"13299",17,44421088,44421088,"*",2.64850223627659e-07,1.01898679896675e-06,33.4870432559771,44416753,"ENSMUSG00000120221"
"13300",17,44421146,44421146,"*",4.63820310902762e-15,9.51405990223499e-14,43.8296112489661,44416753,"ENSMUSG00000120221"
"13305",17,44421853,44421853,"*",0.000239307158895034,0.000378785280482624,25.952380952381,44416753,"ENSMUSG00000120221"
"13307",17,44421988,44421988,"*",1.28910227522806e-10,1.07038847409393e-09,44.0864773208987,44416753,"ENSMUSG00000120221"
"13312",17,44422883,44422883,"*",1.05446600273334e-05,2.55467841775003e-05,40.3743315508021,44416753,"ENSMUSG00000120221"
"13317",17,44423315,44423315,"*",7.52325423247532e-06,1.90561928576841e-05,36.1788617886179,44416753,"ENSMUSG00000120221"
"13322",17,44423917,44423917,"*",0.000427219667231841,0.000620369491094877,35.3383458646617,44416753,"ENSMUSG00000120221"
"13323",17,44424305,44424305,"*",4.43305483922545e-06,1.20558704458182e-05,27.734375,44416753,"ENSMUSG00000120221"
"13325",17,44424383,44424383,"*",2.19976122151905e-14,4.02744896473499e-13,26.3400422499246,44416753,"ENSMUSG00000120221"
"13326",17,44424588,44424588,"*",0.000663679337925808,0.000905563957553783,27.5670995670996,44416753,"ENSMUSG00000120221"
"13327",17,44424756,44424756,"*",9.80391426029188e-10,6.79993039127785e-09,26.2248814630842,44416753,"ENSMUSG00000120221"
"13344",17,44538965,44538965,"*",1.3555997022654e-07,5.62801852371776e-07,41.5513833992095,44445659,"ENSMUSG00000023959"
"13349",17,44692128,44692128,"*",1.45060023304799e-05,3.39198745052076e-05,33.2404181184669,44678790,"ENSMUSG00000117106"
"13350",17,44692145,44692145,"*",1.36226658179051e-07,5.65146080830334e-07,31.4601932248991,44678790,"ENSMUSG00000117106"
"13352",17,44692184,44692184,"*",4.03009214562488e-06,1.10962139570075e-05,25.5090707145502,44678790,"ENSMUSG00000117106"
"13353",17,44692210,44692210,"*",3.02548118037126e-09,1.90086827351546e-08,33.0555555555556,44678790,"ENSMUSG00000117106"
"13360",17,44854811,44854811,"*",0.000266764614738128,0.000416530604045693,45.9523809523809,44872877,"ENSMUSG00000090048"
"13361",17,44854857,44854857,"*",3.11163495959877e-11,2.99709618235955e-10,59.3307593307593,44872877,"ENSMUSG00000090048"
"13362",17,45076025,45076025,"*",7.39545901160514e-08,3.26623539560442e-07,57.2173913043478,45088039,"ENSMUSG00000038954"
"13365",17,45165219,45165219,"*",3.28212292545434e-05,6.8906459267999e-05,30.5784093742209,45191182,"ENSMUSG00000117326"
"13366",17,45165226,45165226,"*",2.69413148818776e-06,7.80184336672554e-06,36.0170697012802,45191182,"ENSMUSG00000117326"
"13370",17,45166448,45166448,"*",5.16776627085488e-05,0.000101474435016524,25.939654051242,45191182,"ENSMUSG00000117326"
"13373",17,45166626,45166626,"*",0.000625415149398908,0.000861739989155957,25.3711201079622,45191182,"ENSMUSG00000117326"
"13378",17,45201556,45201556,"*",3.51350306834638e-05,7.28391789261528e-05,31.0783055198973,45191182,"ENSMUSG00000117326"
"13390",17,45227954,45227954,"*",4.09278579949831e-07,1.5071312075017e-06,47.5474166121648,45191182,"ENSMUSG00000117326"
"13400",17,45231369,45231369,"*",0.000135872492027822,0.000233155235981462,34.6031746031746,45191182,"ENSMUSG00000117326"
"13405",17,45293720,45293720,"*",3.75778895966017e-08,1.77879707798139e-07,28.8683940857854,45191182,"ENSMUSG00000117326"
"13416",17,45332567,45332567,"*",0.00040404664527507,0.000591527646055427,30.5309734513274,45458124,"ENSMUSG00000117044"
"13419",17,45332786,45332786,"*",0.000263809723628723,0.000412207321420538,28.6654135338346,45458124,"ENSMUSG00000117044"
"13424",17,45337204,45337204,"*",7.13534298274335e-09,4.08032833869542e-08,29.2379660193192,45458124,"ENSMUSG00000117044"
"13426",17,45418271,45418271,"*",9.71104399836413e-14,1.55218172493392e-12,29.9365223305373,45458124,"ENSMUSG00000117044"
"13427",17,45418272,45418272,"*",9.22168971568702e-15,1.80151268749304e-13,33.8434157171428,45458124,"ENSMUSG00000117044"
"13428",17,45418394,45418394,"*",1.09138845555321e-17,3.47384142938584e-16,27.4738448125545,45458124,"ENSMUSG00000117044"
"13429",17,45418492,45418492,"*",3.29966570682511e-10,2.53111937713616e-09,35.9388810189726,45458124,"ENSMUSG00000117044"
"13430",17,45418493,45418493,"*",1.37996796497568e-13,2.14683610068183e-12,35.4511488884737,45458124,"ENSMUSG00000117044"
"13432",17,45418503,45418503,"*",3.99071380133986e-08,1.87622611035606e-07,26.5587673196369,45458124,"ENSMUSG00000117044"
"13433",17,45445592,45445592,"*",6.25106818600695e-07,2.17626449077741e-06,46.7325964708164,45458124,"ENSMUSG00000117044"
"13434",17,45445593,45445593,"*",9.60352728351007e-12,1.01309775766031e-10,50.4746835443038,45458124,"ENSMUSG00000117044"
"13436",17,45446642,45446642,"*",2.40346793907807e-05,5.24373877488596e-05,46.3348416289593,45458124,"ENSMUSG00000117044"
"13438",17,45446894,45446894,"*",1.26420264118147e-05,3.00200391435227e-05,31.6452896948253,45458124,"ENSMUSG00000117044"
"13439",17,45446912,45446912,"*",4.6677564172024e-05,9.31590177780859e-05,30.6372549019608,45458124,"ENSMUSG00000117044"
"13440",17,45447085,45447085,"*",2.75410945565701e-13,4.04058384667582e-12,55.968096809681,45458124,"ENSMUSG00000117044"
"13441",17,45447086,45447086,"*",5.83238155596918e-07,2.04949624625698e-06,42.3653147699758,45458124,"ENSMUSG00000117044"
"13444",17,45480862,45480862,"*",1.11207024103405e-12,1.44408603000227e-11,69.0444853908923,45475055,"ENSMUSG00000117217"
"13445",17,45481009,45481009,"*",1.73122586814875e-20,7.9901028501893e-19,74.4480519480519,45475055,"ENSMUSG00000117217"
"13446",17,45481010,45481010,"*",3.62363412375355e-13,5.212709157858e-12,42.7876959181963,45475055,"ENSMUSG00000117217"
"13447",17,45481112,45481112,"*",9.69320045143652e-11,8.31669606165583e-10,56.1677061677062,45475055,"ENSMUSG00000117217"
"13448",17,45481113,45481113,"*",1.62718619621921e-33,3.75496499428539e-31,74.1035084318666,45475055,"ENSMUSG00000117217"
"13449",17,45481128,45481128,"*",7.22317172170728e-23,4.7064006682415e-21,57.6009316770186,45475055,"ENSMUSG00000117217"
"13450",17,45481129,45481129,"*",7.24375031944452e-14,1.1869342314118e-12,49.0516356495738,45475055,"ENSMUSG00000117217"
"13451",17,45481141,45481141,"*",1.28293826053124e-17,4.02976121997411e-16,64.6536944968284,45475055,"ENSMUSG00000117217"
"13452",17,45481142,45481142,"*",5.71652299375639e-20,2.51270377696381e-18,58.710407239819,45475055,"ENSMUSG00000117217"
"13453",17,45481188,45481188,"*",1.35470574688931e-12,1.71886040750327e-11,54.0487162606978,45475055,"ENSMUSG00000117217"
"13454",17,45481189,45481189,"*",1.96607744546188e-11,1.96136983085507e-10,51.301900070373,45475055,"ENSMUSG00000117217"
"13455",17,45481218,45481218,"*",1.12576983335222e-05,2.70435912605864e-05,65.6451612903226,45475055,"ENSMUSG00000117217"
"13456",17,45481219,45481219,"*",5.85088516180447e-17,1.67897468502473e-15,67.8979275341886,45475055,"ENSMUSG00000117217"
"13471",17,45508469,45508469,"*",0.000705223321454513,0.000954372376816978,36.5671641791045,45520951,"ENSMUSG00002076663"
"13475",17,45509048,45509048,"*",8.73531463992716e-08,3.79738338281804e-07,25.9543817527011,45520951,"ENSMUSG00002076663"
"13478",17,45509125,45509125,"*",2.21537544322083e-13,3.31608379474805e-12,30.4115853658537,45520951,"ENSMUSG00002076663"
"13479",17,45509126,45509126,"*",5.04524895057382e-15,1.02918310865704e-13,31.900406504065,45520951,"ENSMUSG00002076663"
"13482",17,45509183,45509183,"*",3.32422424467586e-08,1.59578185839468e-07,28.1833486378941,45520951,"ENSMUSG00002076663"
"13484",17,45509504,45509504,"*",8.47423205783363e-05,0.000155380258042221,32.7222222222222,45520951,"ENSMUSG00002076663"
"13485",17,45509505,45509505,"*",1.00061070232999e-05,2.43806674596703e-05,27.1505143943979,45520951,"ENSMUSG00002076663"
"13486",17,45509514,45509514,"*",5.23982518484577e-06,1.39318057655295e-05,43.5900473933649,45520951,"ENSMUSG00002076663"
"13487",17,45509515,45509515,"*",1.93519282523103e-06,5.83915144527749e-06,41.5929583512237,45520951,"ENSMUSG00002076663"
"13491",17,45509863,45509863,"*",4.28954874084825e-06,1.17144941347007e-05,47.5177304964539,45520951,"ENSMUSG00002076663"
"13496",17,45510691,45510691,"*",1.85037420959534e-05,4.18221281377884e-05,29.4858870967742,45520951,"ENSMUSG00002076663"
"13497",17,45510883,45510883,"*",1.56551775867171e-08,8.17959905668634e-08,34.1661817758641,45520951,"ENSMUSG00002076663"
"13499",17,45510917,45510917,"*",6.10410807895517e-22,3.43214689356388e-20,41.1550275086914,45520951,"ENSMUSG00002076663"
"13500",17,45511061,45511061,"*",1.84145056489509e-11,1.84589785443525e-10,39.6669293766919,45520951,"ENSMUSG00002076663"
"13501",17,45511443,45511443,"*",1.56074244286379e-05,3.61368213258188e-05,34.8826979472141,45520951,"ENSMUSG00002076663"
"13502",17,45511578,45511578,"*",1.91279945249982e-05,4.29679184302093e-05,35.7142857142857,45520951,"ENSMUSG00002076663"
"13508",17,45512286,45512286,"*",3.78255389984144e-07,1.40315355366624e-06,34.2683727034121,45520951,"ENSMUSG00002076663"
"13509",17,45512344,45512344,"*",3.3792690291859e-06,9.51186217773116e-06,33.9220274625811,45520951,"ENSMUSG00002076663"
"13510",17,45512524,45512524,"*",6.26748581510799e-08,2.810646875623e-07,37.7927927927928,45520951,"ENSMUSG00002076663"
"13513",17,45512743,45512743,"*",0.00033130233441579,0.000499895411686241,28.1979977753059,45520951,"ENSMUSG00002076663"
"13514",17,45512744,45512744,"*",0.000167912722880105,0.000279728779156492,27.7272727272727,45520951,"ENSMUSG00002076663"
"13518",17,45677050,45677050,"*",0.000351388194965406,0.000525478196973795,30.7692307692308,45744524,"ENSMUSG00000097119"
"13519",17,45677071,45677071,"*",9.76752792682241e-05,0.000175767700651525,31.547619047619,45744524,"ENSMUSG00000097119"
"13529",17,45766749,45766749,"*",1.18573651608738e-20,5.58894982870963e-19,61.1594202898551,45776714,"ENSMUSG00000061242"
"13530",17,45766816,45766816,"*",8.97870521529256e-07,2.9911069520614e-06,53.8606847697757,45776714,"ENSMUSG00000061242"
"13555",17,45957203,45957203,"*",1.19325556251063e-08,6.46639834650149e-08,28.8230240549828,45970251,"ENSMUSG00000058626"
"13566",17,46073547,46073547,"*",6.25076442720618e-05,0.000119416626854242,35.3624652690073,46045432,"ENSMUSG00000097727"
"13567",17,46073560,46073560,"*",8.28269254063614e-06,2.07239195171076e-05,26.1010271563247,46045432,"ENSMUSG00000097727"
"13571",17,46461177,46461177,"*",9.15371781739103e-05,0.000165918615525381,29.0906000339963,46464479,"ENSMUSG00000034509"
"13574",17,46461198,46461198,"*",3.91025646177998e-09,2.38505982397557e-08,26.5326918228423,46464479,"ENSMUSG00000034509"
"13586",17,46628700,46628700,"*",0.00011393871950032,0.000199915019503279,28.9163090128755,46638949,"ENSMUSG00000032842"
"13598",17,46628751,46628751,"*",2.9737187559314e-06,8.52236778654418e-06,30.0029779630733,46638949,"ENSMUSG00000032842"
"13604",17,46628841,46628841,"*",3.28370881327684e-06,9.28199319413755e-06,29.3919286413576,46638949,"ENSMUSG00000032842"
"13605",17,46628842,46628842,"*",2.52085861873659e-11,2.46449793115408e-10,31.3036583984596,46638949,"ENSMUSG00000032842"
"13607",17,46628915,46628915,"*",3.48004812657861e-07,1.30118920915098e-06,28.217102532171,46638949,"ENSMUSG00000032842"
"13610",17,46629060,46629060,"*",2.41062117373404e-08,1.20061582286324e-07,25.1877915064234,46638949,"ENSMUSG00000032842"
"13613",17,46629217,46629217,"*",1.59735656295882e-10,1.3086847977468e-09,25.5448651631147,46638949,"ENSMUSG00000032842"
"13618",17,46629489,46629489,"*",2.98614832804928e-14,5.33463939720514e-13,37.0604623145847,46638949,"ENSMUSG00000032842"
"13620",17,46629663,46629663,"*",0.000176986727932421,0.00029255731461288,29.8773690078038,46638949,"ENSMUSG00000032842"
"13621",17,46629693,46629693,"*",1.29922114934727e-09,8.79112146884253e-09,37.4951802140903,46638949,"ENSMUSG00000032842"
"13623",17,46629718,46629718,"*",8.91165827120199e-06,2.20683318021122e-05,29.4956893263142,46638949,"ENSMUSG00000032842"
"13626",17,46629789,46629789,"*",1.24631033677219e-05,2.96626328784557e-05,25.0622406639004,46638949,"ENSMUSG00000032842"
"13644",17,46630615,46630615,"*",1.69009939935896e-08,8.7357451346967e-08,32.9188541954499,46638949,"ENSMUSG00000032842"
"13645",17,46630616,46630616,"*",3.02693899750625e-05,6.41148916945721e-05,30.1424501424501,46638949,"ENSMUSG00000032842"
"13648",17,46630704,46630704,"*",2.27187227667074e-05,4.99698526893022e-05,27.5338753387534,46638949,"ENSMUSG00000032842"
"13649",17,46630719,46630719,"*",0.000338906810434796,0.00050970327452161,28.1764790144678,46638949,"ENSMUSG00000032842"
"13655",17,46658402,46658402,"*",5.07145214241223e-05,9.98582758826732e-05,36.5607365607366,46638995,"ENSMUSG00000120998"
"13668",17,46735438,46735438,"*",0.000139903888681252,0.00023899931626062,31.8661518661519,46739852,"ENSMUSG00000023968"
"13682",17,47338555,47338555,"*",1.41969832664222e-05,3.32745531362985e-05,28.6932119029969,47327881,"ENSMUSG00000091775"
"13683",17,47339119,47339119,"*",6.34695139503752e-10,4.58001258459975e-09,60.2747909199522,47327881,"ENSMUSG00000091775"
"13684",17,47339144,47339144,"*",2.31276307579955e-08,1.15645620585249e-07,52.620320855615,47327881,"ENSMUSG00000091775"
"13688",17,47339458,47339458,"*",0.000159102335904467,0.000267081962688802,37.2863247863248,47327881,"ENSMUSG00000091775"
"13689",17,47339570,47339570,"*",5.8754004581655e-06,1.53454305831735e-05,38.2825040128411,47327881,"ENSMUSG00000091775"
"13734",17,47395796,47395796,"*",1.34345822054331e-08,7.16469235923038e-08,29.4205794205794,47353965,"ENSMUSG00000062472"
"13743",17,47713249,47713249,"*",1.49145117557932e-05,3.47577059790177e-05,41.005291005291,47711509,"ENSMUSG00000023982"
"13744",17,47713739,47713739,"*",1.04752162665386e-11,1.10086044085601e-10,54.573928069986,47711509,"ENSMUSG00000023982"
"13745",17,47713769,47713769,"*",7.18108518783924e-09,4.10013567026087e-08,39.8243801652893,47711509,"ENSMUSG00000023982"
"13747",17,47713829,47713829,"*",7.26961721203074e-06,1.85134692931387e-05,40.2522731324657,47711509,"ENSMUSG00000023982"
"13749",17,47713976,47713976,"*",6.34237053604741e-13,8.66244789555893e-12,56.2660743511807,47711509,"ENSMUSG00000023982"
"13832",17,48487027,48487027,"*",1.16968540520224e-13,1.84299274086748e-12,32.2118526651504,48474385,"ENSMUSG00000043939"
"13836",17,48487077,48487077,"*",1.63016680969836e-13,2.49748925238659e-12,26.9154019111861,48474385,"ENSMUSG00000043939"
"13837",17,48487238,48487238,"*",9.31125679424917e-05,0.000168470885109166,26.6539219093964,48474385,"ENSMUSG00000043939"
"13861",17,48487791,48487791,"*",1.82327398380009e-06,5.5560245723455e-06,27.6679841897233,48474385,"ENSMUSG00000043939"
"13875",17,48487850,48487850,"*",3.4918227607755e-05,7.24775691612372e-05,28.1061164333088,48474385,"ENSMUSG00000043939"
"13886",17,48497852,48497852,"*",5.96289311782736e-22,3.38713332808317e-20,36.552340653774,48474385,"ENSMUSG00000043939"
"13887",17,48497853,48497853,"*",1.69957884031721e-15,3.77268589636067e-14,31.6220028208745,48474385,"ENSMUSG00000043939"
"13888",17,48498232,48498232,"*",4.14122750555779e-05,8.4028357448355e-05,39.3533909574468,48474385,"ENSMUSG00000043939"
"13889",17,48498233,48498233,"*",1.23840736624427e-07,5.18422169756728e-07,36.7767537122376,48474385,"ENSMUSG00000043939"
"13897",17,48514678,48514678,"*",2.4546649014946e-06,7.20062353850949e-06,30.8640174990886,48539796,"ENSMUSG00000042265"
"13913",17,48515390,48515390,"*",0.000301414809892002,0.000461525776438829,32.4137931034483,48539796,"ENSMUSG00000042265"
"13967",17,48529573,48529573,"*",1.16265949815015e-08,6.31604472580375e-08,34.9507619519173,48539796,"ENSMUSG00000042265"
"13968",17,48529698,48529698,"*",9.56262004698828e-05,0.000172539742473884,32.0538451286152,48539796,"ENSMUSG00000042265"
"13975",17,48530853,48530853,"*",0.000201998018731763,0.000327258856455593,30.0865800865801,48539796,"ENSMUSG00000042265"
"13980",17,48532031,48532031,"*",3.43949450986429e-11,3.27867501483085e-10,29.8522211995099,48539796,"ENSMUSG00000042265"
"13981",17,48532032,48532032,"*",1.84257140100491e-05,4.16862468180742e-05,33.1746031746032,48539796,"ENSMUSG00000042265"
"13982",17,48532159,48532159,"*",1.83179911887357e-05,4.14933849613478e-05,27.7838577291382,48539796,"ENSMUSG00000042265"
"13986",17,48532595,48532595,"*",2.6009307582977e-11,2.53606475147887e-10,40.1005747126437,48539796,"ENSMUSG00000042265"
"13988",17,48532676,48532676,"*",9.96143384463999e-08,4.26351172566526e-07,26.9351464435146,48539796,"ENSMUSG00000042265"
"13992",17,48532740,48532740,"*",4.30133792475462e-12,4.89666734932317e-11,26.7074773053034,48539796,"ENSMUSG00000042265"
"13993",17,48533257,48533257,"*",4.08549167195047e-08,1.91753016757727e-07,39.3564356435644,48539796,"ENSMUSG00000042265"
"13996",17,48533478,48533478,"*",6.39207528029097e-07,2.22022628789141e-06,27.8483748271093,48539796,"ENSMUSG00000042265"
"13999",17,48533623,48533623,"*",6.23302622794627e-11,5.58586405916452e-10,26.4114483638684,48539796,"ENSMUSG00000042265"
"14000",17,48533788,48533788,"*",2.75866086957271e-05,5.91498695879916e-05,33.6339444115908,48539796,"ENSMUSG00000042265"
"14001",17,48533789,48533789,"*",4.67032220955886e-12,5.26263445484816e-11,46.555883141249,48539796,"ENSMUSG00000042265"
"14005",17,48534080,48534080,"*",9.05572215601536e-07,3.01313904151434e-06,26.2303664921466,48539796,"ENSMUSG00000042265"
"14010",17,48534341,48534341,"*",1.76835465724671e-05,4.02703758452014e-05,27.1287294669795,48539796,"ENSMUSG00000042265"
"14012",17,48534505,48534505,"*",7.1157163383315e-05,0.000133500273926317,28.4391080617496,48539796,"ENSMUSG00000042265"
"14015",17,48534928,48534928,"*",0.000212228868513732,0.000341536062911859,26.9776876267748,48539796,"ENSMUSG00000042265"
"14019",17,48535217,48535217,"*",9.87577318992774e-07,3.25471131243685e-06,40.411484722862,48539796,"ENSMUSG00000042265"
"14020",17,48535263,48535263,"*",2.0993468853842e-06,6.26280853168703e-06,50.5930656934307,48539796,"ENSMUSG00000042265"
"14023",17,48585255,48585255,"*",2.61180946346261e-05,5.64711996631826e-05,34.032634032634,48571323,"ENSMUSG00000051682"
"14032",17,48662497,48662497,"*",1.50187441289128e-07,6.14774301097178e-07,57.2167832167832,48666944,"ENSMUSG00000023993"
"14041",17,48830585,48830585,"*",0.000588540871001781,0.000818055331598818,35.7142857142857,48863761,"ENSMUSG00000117019"
"14058",17,49447021,49447021,"*",6.71663067439202e-07,2.31049735381546e-06,25.7930337428083,49472786,"ENSMUSG00000117115"
"14062",17,49474039,49474039,"*",2.63852632917794e-15,5.66397867114147e-14,56.4888300999412,49472786,"ENSMUSG00000117115"
"14063",17,49474190,49474190,"*",1.68179401655387e-10,1.37076568793219e-09,53.5,49472786,"ENSMUSG00000117115"
"14064",17,49474191,49474191,"*",1.37871520263343e-11,1.41929336251567e-10,64.3918918918919,49472786,"ENSMUSG00000117115"
"14068",17,49749141,49749141,"*",0.000215475516785167,0.000346308013246922,32.1428571428571,49736268,"ENSMUSG00000092268"
"14070",17,49749144,49749144,"*",0.000575541443938863,0.000802403065382341,28.5453216374269,49736268,"ENSMUSG00000092268"
"14074",17,49749554,49749554,"*",7.69509551390603e-05,0.000142678546086666,45.3080950463149,49736268,"ENSMUSG00000092268"
"14078",17,49750311,49750311,"*",1.8184932319115e-09,1.19826770390899e-08,47.3397435897436,49736268,"ENSMUSG00000092268"
"14081",17,49750779,49750779,"*",2.1864291232873e-08,1.10083594360141e-07,45.0968992248062,49736268,"ENSMUSG00000092268"
"14085",17,49751504,49751504,"*",3.83465814358408e-07,1.41962926152878e-06,48.8321167883212,49736268,"ENSMUSG00000092268"
"14087",17,49752203,49752203,"*",3.20609207027181e-09,2.0018533221297e-08,34.8957348957349,49736268,"ENSMUSG00000092268"
"14088",17,49752204,49752204,"*",1.79397412248687e-05,4.07783492824019e-05,33.3333333333333,49736268,"ENSMUSG00000092268"
"14089",17,49752217,49752217,"*",1.4119848329586e-12,1.78540112534448e-11,42.7451695224207,49736268,"ENSMUSG00000092268"
"14092",17,49752439,49752439,"*",1.19775450833857e-18,4.40769157289846e-17,57.5066251872336,49736268,"ENSMUSG00000092268"
"14093",17,49752779,49752779,"*",5.40663457098869e-06,1.42895724543686e-05,30.3218520609825,49736268,"ENSMUSG00000092268"
"14095",17,49753805,49753805,"*",0.000706249891356764,0.000955294773183907,28.0851063829787,49736268,"ENSMUSG00000092268"
"14100",17,49754403,49754403,"*",0.00010802840866484,0.00019124130664903,27.1176963936259,49736268,"ENSMUSG00000092268"
"14103",17,49754582,49754582,"*",7.48077699152662e-07,2.54256594874556e-06,48.5941644562334,49736268,"ENSMUSG00000092268"
"14105",17,49754614,49754614,"*",6.7391131155805e-05,0.000127275440330684,34.679802955665,49736268,"ENSMUSG00000092268"
"14109",17,49754692,49754692,"*",3.09375387913511e-05,6.53231852229604e-05,30.5084745762712,49736268,"ENSMUSG00000092268"
"14115",17,50129535,50129535,"*",4.71632124828078e-06,1.27169458713098e-05,47.5190839694656,50128853,"ENSMUSG00000090012"
"14119",17,50219836,50219836,"*",0.000286816080513802,0.000442413579272452,26.0869565217391,50234667,"ENSMUSG00000118549"
"14130",17,50220256,50220256,"*",3.7089593057097e-06,1.03068190762792e-05,51.4583333333333,50234667,"ENSMUSG00000118549"
"14160",17,50269247,50269247,"*",2.78085319321006e-08,1.36294867473345e-07,48.8111888111888,50279855,"ENSMUSG00000118535"
"14162",17,50269267,50269267,"*",2.71854149392481e-07,1.04299216407561e-06,44.6034269563681,50279855,"ENSMUSG00000118535"
"14163",17,50269268,50269268,"*",4.94790901426146e-06,1.32289749920723e-05,42.8877005347594,50279855,"ENSMUSG00000118535"
"14164",17,50269269,50269269,"*",1.39353492417362e-08,7.39614278660783e-08,51.8191268191268,50279855,"ENSMUSG00000118535"
"14165",17,50269270,50269270,"*",1.21001493788903e-07,5.07880127829877e-07,48.6928104575163,50279855,"ENSMUSG00000118535"
"14168",17,50269311,50269311,"*",4.44893489788301e-05,8.93067393313222e-05,35,50279855,"ENSMUSG00000118535"
"14170",17,50269322,50269322,"*",1.27922386973469e-05,3.03314628541183e-05,33.5227272727273,50279855,"ENSMUSG00000118535"
"14172",17,50269338,50269338,"*",0.000106570411613656,0.000188901756906952,29.1269841269841,50279855,"ENSMUSG00000118535"
"14173",17,50269339,50269339,"*",5.2272670205739e-06,1.39084314114607e-05,28.1878306878307,50279855,"ENSMUSG00000118535"
"14174",17,50269343,50269343,"*",9.9450751290316e-06,2.4247960178263e-05,33.7988826815642,50279855,"ENSMUSG00000118535"
"14175",17,50269344,50269344,"*",4.85938531305751e-05,9.64103340265701e-05,30.2973041068279,50279855,"ENSMUSG00000118535"
"14176",17,50269348,50269348,"*",0.000137037638082247,0.000234681973757187,37.1428571428572,50279855,"ENSMUSG00000118535"
"14177",17,50269349,50269349,"*",0.000373104155970755,0.000552951285134301,31.1905516804058,50279855,"ENSMUSG00000118535"
"14178",17,50269368,50269368,"*",6.76293378159484e-08,3.01331053147186e-07,39.0710382513661,50279855,"ENSMUSG00000118535"
"14179",17,50269369,50269369,"*",9.57491368357472e-06,2.35214727584082e-05,30.4719166184134,50279855,"ENSMUSG00000118535"
"14180",17,50269385,50269385,"*",8.57298376607302e-05,0.000156855395948343,33.6657169990503,50279855,"ENSMUSG00000118535"
"14181",17,50269386,50269386,"*",1.87635087063074e-05,4.23035844692952e-05,25.0124497858637,50279855,"ENSMUSG00000118535"
"14182",17,50269452,50269452,"*",2.1320474155389e-11,2.11613096873813e-10,32.8380952380952,50279855,"ENSMUSG00000118535"
"14183",17,50269460,50269460,"*",1.80572182926428e-11,1.81831047951935e-10,34.206707963614,50279855,"ENSMUSG00000118535"
"14184",17,50269491,50269491,"*",2.01513984287372e-05,4.492969612747e-05,28.1976461433713,50279855,"ENSMUSG00000118535"
"14185",17,50269499,50269499,"*",3.95471904339385e-06,1.0900101975661e-05,30.0276868864838,50279855,"ENSMUSG00000118535"
"14186",17,50269501,50269501,"*",0.000163939013833502,0.000273932889092628,27.9821200510856,50279855,"ENSMUSG00000118535"
"14187",17,50269517,50269517,"*",7.09465906403464e-06,1.81406548689758e-05,34.7727272727273,50279855,"ENSMUSG00000118535"
"14191",17,50384664,50384664,"*",3.39993209365304e-05,7.08693699213281e-05,37.7083333333333,50421047,"ENSMUSG00000117117"
"14192",17,50384683,50384683,"*",5.37895302539692e-08,2.44284454053701e-07,45.9558823529412,50421047,"ENSMUSG00000117117"
"14193",17,50384717,50384717,"*",4.48951083400927e-05,8.99859989859546e-05,29.9145299145299,50421047,"ENSMUSG00000117117"
"14194",17,50384724,50384724,"*",0.000257141134557697,0.000403266576320897,43.8323353293413,50421047,"ENSMUSG00000117117"
